0.12232192 0.12091803 0.121467374 0.12073491 0.12207776 0.121650495 0.12079595 0.122749195 0.12238296 0.12207776 0.120551795 0.122749195 0.12250504 0.12189465 0.12232192 0.122138806 0.1213453 0.12335958 0.12171153 0.12128426 0.12110114 0.12207776 0.12232192 0.121040106 0.12299335 0.12158945 0.12219984 0.12232192 0.12232192 0.12287127 0.12219984 0.12207776 0.122138806 0.12250504 0.122749195 0.12171153 0.12281023 0.12287127 0.12140634 0.12226088 0.12201673 0.121650495 0.12207776 0.12219984 0.12183361 0.12152842 0.122749195 0.12299335 0.12226088 0.12226088 0.12183361 0.12097906 0.122749195 0.121955685 0.123054385 0.12567906 0.13275957 0.14557773 0.16565953 0.19160105 0.21937375 0.23683086 0.23805164 0.21980101 0.19190624 0.16614784 0.1441128 0.13336995 0.1254349 0.123847894 0.12293231 0.12409205 0.12219984 0.12250504 0.12140634 0.12207776 0.121467374 0.122749195 0.12250504 0.12183361 0.12317646 0.121467374 0.12268815 0.122138806 0.12226088 0.12226088 0.122444 0.12348166 0.12152842 0.12201673 0.12226088 0.12177257 0.12268815 0.12317646 0.123847894 0.12140634 0.12097906 0.12158945 0.12158945 0.121467374 0.122138806 0.12268815 0.123054385 0.12299335 0.1213453 0.12201673 0.122444 0.124153085 0.12128426 0.122566074 0.122138806 0.122138806 0.12207776 0.12171153 0.12281023 0.12177257 0.12250504 0.123542696 0.122138806 0.121650495 0.122566074 0.121955685 0.123054385 0.12226088 0.12342062 0.121955685 0.122138806 0.12201673 0.12189465 0.12293231 0.122566074 0.12207776 0.12177257 0.12232192 0.122138806 0.12158945 0.1202466 0.123237506 0.12079595 0.12219984 0.12250504 0.121040106 0.124336205 0.12207776 0.121955685 0.122138806 0.12226088 0.12287127 0.12268815 0.121650495 0.12140634 0.121467374 0.12140634 0.12110114 0.12250504 0.12110114 0.12110114 0.12177257 0.122138806 0.12079595 0.11988036 0.12293231 0.12268815 0.121467374 0.12049075 0.12219984 0.12042972 0.12158945 0.12219984 0.12250504 0.121650495 0.12189465 0.12226088 0.12226088 0.12110114 0.12128426 0.121955685 0.12287127 0.12183361 0.121955685 0.12116218 0.12219984 0.121467374 0.12262712 0.12250504 0.12281023 0.12140634 0.12171153 0.122749195 0.12097906 0.121955685 0.122138806 0.12116218 0.12207776 0.12122322 0.12207776 0.12128426 0.1213453 0.1213453 0.122749195
0.12201673 0.122566074 0.12329854 0.11939205 0.11963621 0.12219984 0.118354395 0.1180492 0.12342062 0.117560886 0.11731673 0.12128426 0.12500763 0.12183361 0.12287127 0.118354395 0.118964784 0.11933102 0.12421413 0.12812062 0.12372582 0.118354395 0.12122322 0.12171153 0.12177257 0.11957517 0.12409205 0.12427516 0.123542696 0.12201673 0.123542696 0.12567906 0.12049075 0.11603492 0.12158945 0.118842706 0.124153085 0.12061283 0.12421413 0.12403101 0.12067387 0.12128426 0.116584264 0.11969725 0.117560886 0.1202466 0.12427516 0.12372582 0.11737777 0.12207776 0.11792712 0.1202466 0.12250504 0.12500763 0.12342062 0.11878166 0.12219984 0.11542453 0.12897515 0.12250504 0.119941406 0.123847894 0.12482452 0.124763474 0.12116218 0.12219984 0.12006348 0.123054385 0.12018556 0.12409205 0.12110114 0.123664774 0.12342062 0.123847894 0.12262712 0.12158945 0.12293231 0.11920894 0.122566074 0.120368674 0.12372582 0.12677775 0.12171153 0.12232192 0.11603492 0.12488555 0.12226088 0.122444 0.12207776 0.12311543 0.12042972 0.12775438 0.12079595 0.12610634 0.12049075 0.12207776 0.12171153 0.12458036 0.12512971 0.12171153 0.11579076 0.12488555 0.12171153 0.12152842 0.12372582 0.12110114 0.12250504 0.12030764 0.11981933 0.119941406 0.11780504 0.12171153 0.12482452 0.12171153 0.12238296 0.12177257 0.122566074 0.12042972 0.12250504 0.12567906 0.12140634 0.12757127 0.12171153 0.11688946 0.119941406 0.121955685 0.122749195 0.12610634 0.121040106 0.12219984 0.11731673 0.1191479 0.12049075 0.123237506 0.12610634 0.11768296 0.12506866 0.12067387 0.120551795 0.12470244 0.12140634 0.12226088 0.115485564 0.1213453 0.11939205 0.12189465 0.12189465 0.12219984 0.12329854 0.12152842 0.12751022 0.11414271 0.12262712 0.12012452 0.12116218 0.12378685 0.12268815 0.11920894 0.12122322 0.12006348 0.12311543 0.11957517 0.12140634 0.12293231 0.11859855 0.12580113 0.12238296 0.12744918 0.11981933 0.12421413 0.12592322 0.12287127 0.12122322 0.123542696 0.12726606 0.11823232 0.12335958 0.12451932 0.122749195 0.12268815 0.12097906 0.12158945 0.124153085 0.12598425 0.11969725 0.12732711 0.12000244 0.12592322 0.12171153 0.12342062 0.122138806 0.12262712 0.11701154 0.12073491 0.12287127 0.122749195 0.12689984 0.12628944 0.12158945 0.122444
0.121650495 0.11768296 0.12110114 0.12128426 0.12586218 0.12299335 0.120856985 0.123054385 0.13135567 0.14197645 0.15851797 0.1841543 0.21088934 0.2284075 0.22230361 0.2147348 0.18976988 0.1591894 0.14173229 0.13306476 0.12848684 0.11878166 0.123054385 0.12268815 0.11981933 0.12482452 0.1268388 0.122749195 0.12128426 0.11841543 0.12488555 0.124153085 0.12000244 0.12299335 0.11933102 0.12311543 0.12470244 0.12152842 0.12555698 0.12512971 0.12531282 0.12232192 0.122138806 0.11969725 0.12531282 0.12671672 0.118964784 0.12012452 0.11743881 0.118964784 0.12512971 0.12018556 0.11499725 0.12110114 0.12342062 0.12519075 0.11627907 0.12348166 0.12183361 0.11981933 0.120368674 0.12042972 0.12396997 0.11969725 0.12110114 0.12073491 0.12012452 0.121650495 0.12451932 0.12281023 0.12531282 0.12091803 0.115363486 0.12488555 0.12506866 0.12500763 0.123542696 0.12329854 0.12317646 0.12030764 0.12238296 0.12342062 0.124336205 0.12769334 0.12531282 0.12293231 0.12012452 0.12299335 0.12201673 0.12219984 0.12537387 0.12183361 0.11408167 0.121650495 0.12720503 0.12232192 0.121467374 0.118964784 0.12500763 0.1279375 0.12482452 0.12488555 0.12262712 0.12342062 0.12580113 0.12378685 0.12281023 0.12299335 0.11780504 0.12421413 0.12061283 0.11988036 0.12525178 0.12512971 0.12775438 0.12470244 0.12329854 0.12030764 0.12006348 0.12207776 0.12592322 0.118964784 0.12250504 0.122566074 0.12189465 0.12238296 0.12592322 0.12751022 0.119758286 0.12171153 0.124153085 0.124763474 0.12287127 0.12549594 0.12439724 0.12091803 0.123054385 0.12110114 0.12396997 0.12470244 0.122138806 0.122566074 0.12207776 0.12396997 0.12549594 0.12122322 0.12311543 0.11902582 0.12586218 0.124946594 0.123237506 0.12183361 0.124763474 0.124763474 0.119941406 0.12030764 0.121040106 0.12171153 0.12110114 0.12067387 0.12110114 0.120856985 0.12531282 0.121040106 0.11878166 0.12049075 0.12238296 0.12177257 0.1257401 0.12580113 0.11780504 0.121955685 0.12189465 0.12250504 0.12299335 0.12189465 0.120856985 0.115973875 0.12378685 0.12073491 0.1254349 0.11621803 0.12689984 0.11591284 0.12116218 0.12567906 0.121040106 0.122749195 0.11841543 0.12158945 0.12006348 0.12116218 0.12372582 0.11853751 0.12171153 0.124336205 0.12140634 0.124153085 0.120551795 0.12073491
0.12116218 0.122138806 0.123847894 0.12335958 0.12152842 0.12250504 0.11908686 0.11841543 0.12262712 0.12122322 0.12281023 0.123664774 0.12299335 0.124946594 0.12250504 0.122566074 0.121955685 0.12378685 0.12421413 0.122444 0.12293231 0.12403101 0.12189465 0.12372582 0.120551795 0.122566074 0.11969725 0.12531282 0.11969725 0.12012452 0.12018556 0.12061283 0.12030764 0.120368674 0.1213453 0.12506866 0.12293231 0.12128426 0.122566074 0.12580113 0.12189465 0.12226088 0.12293231 0.12140634 0.12079595 0.12342062 0.12171153 0.12445828 0.12287127 0.12110114 0.121650495 0.12171153 0.12287127 0.12238296 0.121467374 0.12110114 0.12171153 0.12000244 0.12183361 0.118171275 0.12281023 0.12189465 0.12238296 0.12360374 0.118842706 0.12238296 0.12122322 0.12201673 0.12232192 0.121040106 0.12299335 0.12598425 0.12091803 0.120551795 0.12201673 0.12299335 0.122138806 0.12030764 0.12171153 0.121040106 0.12140634 0.123847894 0.12317646 0.124763474 0.11988036 0.12140634 0.12342062 0.12317646 0.122444 0.12110114 0.12470244 0.123237506 0.11853751 0.12262712 0.12219984 0.11902582 0.123237506 0.11872063 0.11933102 0.12140634 0.12293231 0.1213453 0.12219984 0.12042972 0.12262712 0.123847894 0.123847894 0.12140634 0.12073491 0.12226088 0.12250504 0.123664774 0.12232192 0.123847894 0.11841543 0.12348166 0.11939205 0.12378685 0.123054385 0.122138806 0.120551795 0.12128426 0.12152842 0.12232192 0.121955685 0.12152842 0.12293231 0.12073491 0.121467374 0.12006348 0.11841543 0.1254349 0.12439724 0.12171153 0.12128426 0.122138806 0.12421413 0.12152842 0.12122322 0.12140634 0.121650495 0.12360374 0.12097906 0.121955685 0.12378685 0.12329854 0.12226088 0.12219984 0.11792712 0.12378685 0.12531282 0.123664774 0.12073491 0.118842706 0.12396997 0.122444 0.118659586 0.121467374 0.12421413 0.1262284 0.12915827 0.12970762 0.1301349 0.1375206 0.12952451 0.12830374 0.12921931 0.12451932 0.12177257 0.12348166 0.12018556 0.12409205 0.12512971 0.119758286 0.12281023 0.122566074 0.12268815 0.12177257 0.12158945 0.11963621 0.120368674 0.12177257 0.12348166 0.12311543 0.12042972 0.12183361 0.11890374 0.12555698 0.12116218 0.12403101 0.12207776 0.12049075 0.12152842 0.124641396 0.12268815 0.12378685 0.11963621 0.12342062 0.12061283 0.123054385
0.12000244 0.12226088 0.1213453 0.12293231 0.12189465 0.12232192 0.12201673 0.121955685 0.12152842 0.121955685 0.12152842 0.12122322 0.12335958 0.122749195 0.12335958 0.12226088 0.12128426 0.12268815 0.122749195 0.12317646 0.119758286 0.12140634 0.12177257 0.122749195 0.12238296 0.12189465 0.12281023 0.12201673 0.12250504 0.12268815 0.12140634 0.12177257 0.12128426 0.12116218 0.12360374 0.12201673 0.121467374 0.12128426 0.123054385 0.12140634 0.122566074 0.120856985 0.12268815 0.12250504 0.12335958 0.1213453 0.122138806 0.12311543 0.12348166 0.12287127 0.12110114 0.12482452 0.12238296 0.12329854 0.121955685 0.123237506 0.11981933 0.12287127 0.121955685 0.12226088 0.12293231 0.12097906 0.12360374 0.121955685 0.12171153 0.12250504 0.12439724 0.124641396 0.12171153 0.121650495 0.12116218 0.12201673 0.12183361 0.122138806 0.12287127 0.12226088 0.12183361 0.122749195 0.12232192 0.12268815 0.12226088 0.12207776 0.12360374 0.12219984 0.12207776 0.11957517 0.12128426 0.12281023 0.12268815 0.12360374 0.12183361 0.12128426 0.12073491 0.12281023 0.121650495 0.12262712 0.12311543 0.12238296 0.12152842 0.12281023 0.12079595 0.12226088 0.12073491 0.12140634 0.12201673 0.12293231 0.12171153 0.123054385 0.121650495 0.12281023 0.12207776 0.12171153 0.12018556 0.12372582 0.12335958 0.12091803 0.12335958 0.12226088 0.123054385 0.122749195 0.12238296 0.12250504 0.12360374 0.12238296 0.12201673 0.12207776 0.12342062 0.12042972 0.12293231 0.12061283 0.12091803 0.12042972 0.124153085 0.1202466 0.12281023 0.12122322 0.120368674 0.12189465 0.12140634 0.12012452 0.122749195 0.12268815 0.12110114 0.12042972 0.121650495 0.12128426 0.12293231 0.12140634 0.12116218 0.12329854 0.122138806 0.121955685 0.12232192 0.12171153 0.12403101 0.12348166 0.121467374 0.12207776 0.121955685 0.12287127 0.12293231 0.122749195 0.12201673 0.120551795 0.12183361 0.122749195 0.122444 0.121955685 0.12152842 0.12287127 0.122444 0.12207776 0.12097906 0.121955685 0.12091803 0.121467374 0.122566074 0.12049075 0.121040106 0.12342062 0.12287127 0.122566074 0.122444 0.12219984 0.122749195 0.12232192 0.12439724 0.12226088 0.120856985 0.12299335 0.12201673 0.12116218 0.12110114 0.12189465 0.122138806 0.122444 0.121467374 0.12189465 0.123542696 0.12488555
0.122566074 0.12219984 0.12268815 0.12317646 0.12116218 0.121467374 0.12360374 0.12152842 0.12232192 0.12342062 0.122138806 0.12158945 0.12030764 0.123054385 0.12238296 0.12232192 0.123542696 0.12335958 0.121467374 0.121467374 0.119941406 0.12140634 0.12158945 0.12238296 0.12360374 0.123542696 0.12207776 0.12061283 0.12262712 0.12091803 0.123054385 0.12348166 0.12110114 0.12262712 0.12091803 0.124641396 0.12177257 0.12171153 0.12152842 0.12189465 0.12061283 0.12079595 0.12189465 0.12110114 0.12207776 0.12232192 0.122138806 0.12439724 0.12171153 0.120856985 0.121955685 0.12097906 0.12232192 0.120856985 0.12152842 0.12293231 0.12287127 0.12177257 0.121650495 0.12018556 0.12152842 0.12335958 0.12073491 0.12293231 0.119758286 0.12140634 0.122444 0.12335958 0.12116218 0.122566074 0.12226088 0.124153085 0.12232192 0.1213453 0.11951413 0.12262712 0.12281023 0.12189465 0.12427516 0.12201673 0.123542696 0.122566074 0.122444 0.12152842 0.12219984 0.12171153 0.12171153 0.12189465 0.122444 0.12158945 0.12360374 0.12378685 0.12268815 0.12158945 0.12329854 0.121650495 0.12268815 0.121955685 0.12317646 0.12317646 0.12232192 0.12116218 0.12360374 0.120551795 0.12116218 0.12128426 0.12158945 0.121467374 0.12183361 0.12238296 0.12140634 0.121467374 0.122749195 0.12207776 0.12049075 0.12372582 0.121467374 0.12317646 0.122138806 0.121955685 0.1213453 0.12396997 0.121955685 0.1202466 0.123237506 0.12201673 0.12177257 0.12299335 0.121650495 0.12287127 0.12201673 0.12317646 0.121955685 0.121650495 0.12183361 0.12061283 0.12458036 0.12219984 0.12226088 0.12189465 0.12171153 0.121467374 0.12250504 0.121467374 0.12073491 0.12073491 0.121040106 0.12219984 0.12219984 0.12183361 0.121650495 0.12226088 0.12140634 0.12201673 0.122566074 0.12482452 0.12329854 0.123664774 0.1268388 0.1320271 0.14118293 0.15186474 0.1597998 0.16334005 0.16297382 0.15363486 0.14295307 0.1342245 0.12635049 0.12427516 0.124153085 0.12207776 0.12189465 0.12067387 0.12293231 0.121955685 0.12232192 0.1202466 0.12091803 0.12079595 0.12390893 0.12219984 0.12189465 0.123664774 0.12140634 0.123847894 0.12268815 0.12525178 0.12091803 0.122566074 0.121467374 0.120551795 0.123542696 0.122566074 0.124763474 0.121955685 0.12006348 0.12439724 0.12293231 0.12177257
0.119453095 0.11988036 0.12311543 0.123054385 0.12128426 0.123237506 0.12268815 0.12128426 0.12097906 0.12348166 0.12372582 0.11939205 0.120856985 0.12348166 0.12281023 0.12042972 0.11939205 0.12207776 0.12482452 0.12122322 0.12250504 0.12177257 0.12232192 0.12232192 0.11957517 0.12116218 0.12207776 0.12250504 0.120856985 0.12140634 0.12488555 0.1191479 0.12287127 0.12293231 0.12122322 0.12219984 0.12299335 0.12189465 0.1202466 0.12049075 0.12140634 0.12226088 0.122444 0.12140634 0.122566074 0.12061283 0.12409205 0.12360374 0.12207776 0.12177257 0.120856985 0.12116218 0.122138806 0.124946594 0.12439724 0.12995178 0.13819203 0.15284136 0.16974913 0.18732832 0.20045169 0.20325948 0.19160105 0.17212965 0.15607642 0.1411219 0.13044009 0.12561803 0.12531282 0.12293231 0.120368674 0.11963621 0.12177257 0.121650495 0.12073491 0.12079595 0.12329854 0.12006348 0.120856985 0.12171153 0.12335958 0.12293231 0.12238296 0.12396997 0.12158945 0.11939205 0.122444 0.12116218 0.119758286 0.12061283 0.120856985 0.12207776 0.12018556 0.12177257 0.120856985 0.12171153 0.12287127 0.12171153 0.122138806 0.12171153 0.121955685 0.122444 0.124336205 0.1213453 0.12116218 0.12421413 0.12293231 0.12335958 0.12207776 0.12335958 0.12012452 0.119453095 0.11981933 0.12390893 0.12378685 0.122749195 0.12226088 0.12128426 0.12311543 0.12342062 0.123054385 0.12537387 0.11957517 0.12250504 0.12311543 0.1202466 0.12262712 0.122566074 0.124336205 0.12110114 0.120856985 0.12183361 0.124763474 0.123664774 0.12342062 0.121650495 0.120551795 0.123237506 0.12470244 0.12329854 0.122444 0.12226088 0.12390893 0.12409205 0.12171153 0.119941406 0.12128426 0.12250504 0.12183361 0.121650495 0.121467374 0.12061283 0.12396997 0.12201673 0.12311543 0.12207776 0.12335958 0.12348166 0.122444 0.12287127 0.121040106 0.12091803 0.12207776 0.12317646 0.12293231 0.122566074 0.12226088 0.12293231 0.12152842 0.123054385 0.12555698 0.12006348 0.12219984 0.12171153 0.12250504 0.12232192 0.12409205 0.12360374 0.12018556 0.119758286 0.12219984 0.12183361 0.11951413 0.11981933 0.11969725 0.12158945 0.12445828 0.122749195 0.12232192 0.122444 0.12171153 0.119941406 0.12152842 0.119269975 0.12311543 0.12342062 0.123054385 0.120856985 0.11988036 0.124641396
0.12232192 0.11737777 0.12232192 0.12525178 0.127144 0.12189465 0.12177257 0.12580113 0.12177257 0.120856985 0.12177257 0.12049075 0.12281023 0.12268815 0.11829335 0.12018556 0.123542696 0.12287127 0.12207776 0.12091803 0.12110114 0.12555698 0.11902582 0.12042972 0.12500763 0.12470244 0.12250504 0.11713362 0.12311543 0.11939205 0.12219984 0.12201673 0.11872063 0.12720503 0.11963621 0.11939205 0.12592322 0.12409205 0.12555698 0.12775438 0.121467374 0.123542696 0.12409205 0.122444 0.12482452 0.12525178 0.11560764 0.12097906 0.12116218 0.12122322 0.11621803 0.12348166 0.12006348 0.120368674 0.12610634 0.120856985 0.12488555 0.11981933 0.12207776 0.12403101 0.11780504 0.12482452 0.12030764 0.119758286 0.11731673 0.12482452 0.124946594 0.121040106 0.12171153 0.11908686 0.12335958 0.12226088 0.12226088 0.124153085 0.12488555 0.119453095 0.12378685 0.12342062 0.123664774 0.12000244 0.12183361 0.11981933 0.12073491 0.12360374 0.12281023 0.1202466 0.11713362 0.123664774 0.12641153 0.12097906 0.12042972 0.12042972 0.11859855 0.11890374 0.12049075 0.12238296 0.12689984 0.12720503 0.118659586 0.12458036 0.123054385 0.12116218 0.12000244 0.12000244 0.12238296 0.12201673 0.12049075 0.12250504 0.12512971 0.12720503 0.122138806 0.12140634 0.12506866 0.122138806 0.12012452 0.12177257 0.124763474 0.124153085 0.11939205 0.12183361 0.122138806 0.12390893 0.12531282 0.121955685 0.12409205 0.12122322 0.123847894 0.12012452 0.127144 0.12122322 0.120551795 0.122566074 0.12519075 0.12042972 0.12006348 0.12183361 0.12030764 0.12268815 0.11920894 0.11951413 0.118171275 0.12268815 0.12378685 0.12238296 0.12329854 0.123664774 0.12378685 0.12506866 0.12403101 0.11798816 0.12061283 0.1276323 0.11988036 0.121955685 0.123054385 0.12458036 0.12067387 0.12726606 0.12207776 0.12512971 0.11841543 0.12018556 0.12152842 0.12177257 0.12067387 0.12641153 0.12824269 0.12567906 0.12073491 0.123847894 0.11963621 0.127144 0.12152842 0.12000244 0.12537387 0.12372582 0.12818165 0.12171153 0.12396997 0.121467374 0.12189465 0.11908686 0.118964784 0.12409205 0.120551795 0.12616737 0.12183361 0.12140634 0.12183361 0.12061283 0.12268815 0.12232192 0.12158945 0.124336205 0.1191479 0.120368674 0.12335958 0.12360374 0.12183361 0.12403101
0.121040106 0.12201673 0.12293231 0.12049075 0.12378685 0.12299335 0.123054385 0.12000244 0.12067387 0.11981933 0.12207776 0.12049075 0.115973875 0.120856985 0.12537387 0.12586218 0.1213453 0.12030764 0.12128426 0.124641396 0.12116218 0.123237506 0.12079595 0.12445828 0.12421413 0.12018556 0.12342062 0.12439724 0.12281023 0.11878166 0.11957517 0.122749195 0.12238296 0.123054385 0.12372582 0.122444 0.12171153 0.12171153 0.12238296 0.12439724 0.12232192 0.12348166 0.12152842 0.124763474 0.12232192 0.12030764 0.12451932 0.118659586 0.12110114 0.12360374 0.12140634 0.122444 0.122444 0.12042972 0.12201673 0.12152842 0.119453095 0.123237506 0.12226088 0.12177257 0.12445828 0.122566074 0.121040106 0.120368674 0.12281023 0.123054385 0.12317646 0.12293231 0.12348166 0.120368674 0.12201673 0.124153085 0.12238296 0.11988036 0.12409205 0.12311543 0.121955685 0.11969725 0.12372582 0.12458036 0.12177257 0.1213453 0.12238296 0.12299335 0.123847894 0.12348166 0.12110114 0.122566074 0.12335958 0.12317646 0.12299335 0.12262712 0.12268815 0.12403101 0.12122322 0.12158945 0.12079595 0.123847894 0.12042972 0.12012452 0.12128426 0.12268815 0.12226088 0.12091803 0.124153085 0.121040106 0.12226088 0.120856985 0.120856985 0.12116218 0.121955685 0.12293231 0.12311543 0.122444 0.11847647 0.12116218 0.12567906 0.12342062 0.12689984 0.13538425 0.1474089 0.16315693 0.17805041 0.1819569 0.18262833 0.17701276 0.1635842 0.14484526 0.13434657 0.127144 0.12470244 0.12696087 0.123664774 0.11933102 0.12012452 0.12512971 0.123664774 0.12268815 0.121040106 0.12226088 0.11933102 0.12360374 0.12238296 0.121040106 0.12226088 0.12158945 0.120551795 0.12177257 0.12219984 0.124641396 0.12348166 0.12006348 0.12018556 0.12555698 0.12110114 0.12018556 0.12061283 0.12207776 0.118659586 0.12061283 0.12012452 0.12183361 0.11969725 0.11920894 0.12293231 0.12183361 0.12378685 0.12152842 0.12122322 0.12372582 0.122138806 0.12458036 0.12158945 0.12189465 0.11969725 0.12171153 0.12073491 0.12299335 0.12299335 0.12140634 0.12000244 0.12360374 0.12390893 0.12000244 0.12372582 0.12079595 0.12281023 0.122138806 0.12421413 0.12158945 0.124946594 0.12335958 0.121467374 0.12268815 0.12360374 0.12067387 0.11908686 0.12207776 0.124641396 0.12238296
0.12293231 0.123237506 0.12177257 0.12262712 0.122138806 0.12140634 0.122566074 0.12073491 0.12116218 0.12250504 0.12183361 0.12311543 0.12268815 0.122138806 0.122749195 0.120856985 0.12061283 0.12201673 0.11981933 0.12250504 0.12372582 0.122138806 0.122138806 0.12226088 0.12262712 0.123664774 0.122566074 0.122444 0.12238296 0.12390893 0.12116218 0.121955685 0.12232192 0.12287127 0.12232192 0.123542696 0.122444 0.121650495 0.12250504 0.12219984 0.12116218 0.121650495 0.121040106 0.12122322 0.12348166 0.120368674 0.12128426 0.12268815 0.12177257 0.12226088 0.12226088 0.123054385 0.12445828 0.12183361 0.12073491 0.12287127 0.12073491 0.12287127 0.12189465 0.12250504 0.12238296 0.12097906 0.12201673 0.12335958 0.12335958 0.12201673 0.12201673 0.12006348 0.12238296 0.12281023 0.12183361 0.12177257 0.12299335 0.12061283 0.12116218 0.12079595 0.121467374 0.12226088 0.12293231 0.12073491 0.121467374 0.12061283 0.12189465 0.122566074 0.121467374 0.121467374 0.121650495 0.122138806 0.12372582 0.12335958 0.12158945 0.12116218 0.12122322 0.122444 0.123847894 0.12110114 0.12348166 0.121955685 0.12262712 0.123664774 0.1213453 0.12293231 0.12177257 0.12189465 0.12219984 0.12226088 0.12183361 0.12091803 0.12189465 0.12232192 0.12158945 0.122566074 0.12525178 0.12824269 0.13037905 0.14283098 0.15308551 0.16156992 0.16865043 0.16681926 0.15845694 0.14777513 0.13697125 0.1298297 0.12580113 0.122566074 0.12293231 0.12189465 0.12238296 0.12158945 0.12317646 0.12152842 0.12219984 0.12726606 0.13135567 0.14264786 0.15931149 0.17933224 0.2015504 0.21394128 0.21156077 0.19630104 0.17652445 0.155405 0.13874137 0.13141671 0.12329854 0.12403101 0.12097906 0.12342062 0.12079595 0.12091803 0.12177257 0.12122322 0.12226088 0.121467374 0.12110114 0.12226088 0.122566074 0.12152842 0.1202466 0.12158945 0.122444 0.121467374 0.122138806 0.122138806 0.120856985 0.1213453 0.12470244 0.121955685 0.12238296 0.123542696 0.1213453 0.120856985 0.12342062 0.12128426 0.12201673 0.12287127 0.12091803 0.123237506 0.121650495 0.123237506 0.11933102 0.12171153 0.121650495 0.12403101 0.123237506 0.12293231 0.120856985 0.12207776 0.123054385 0.12299335 0.12158945 0.123542696 0.12201673 0.122138806 0.12232192 0.12207776 0.12097906 0.12348166
